station_id	first_date	first_year	last_date	last_year	data_days	data_starts	data_ends	code	name	lon	lat	boro	region_id	geoid
3351	2016-08-08	2016	2020-12-31	2020	1599	80527	81332		E 102 St & 1 Ave	-73.94164802	40.7869946	MN	71	111
3302	2016-08-09	2016	2020-12-31	2020	1593	21922	18560		Columbus Ave & W 103 St	-73.96434123	40.7969347	MN	71	107
3309	2016-08-09	2016	2020-12-31	2020	1598	25975	25889		E 97 St & 3 Ave	-73.94860294	40.7859201	MN	71	111
3327	2016-08-09	2016	2020-12-31	2020	1595	20051	20377		3 Ave & E 100 St	-73.94728331	40.7877214	MN	71	111
3350	2016-08-09	2016	2020-12-31	2020	1579	103195	98794		W 100 St & Broadway	-73.97041192	40.7973721	MN	71	107
3363	2016-08-10	2016	2020-12-31	2020	1599	34985	35072		E 102 St & Park Ave	-73.95033068	40.7904828	MN	71	111
3323	2016-08-11	2016	2020-12-31	2020	1556	94828	90644		W 106 St & Central Park West	-73.9605909	40.7981856	MN	71	107
3343	2016-08-11	2016	2020-12-31	2020	1578	40745	39594		W 107 St & Columbus Ave	-73.96211287	40.7997568	MN	71	107
3367	2016-08-11	2016	2020-12-31	2020	1563	95558	95658		5 Ave & E 103 St	-73.95249933	40.7922553	MN	71	111
3391	2016-08-11	2016	2020-12-31	2020	1596	30723	31527		E 106 St & 1 Ave	-73.93956237	40.7892529	MN	71	111
3387	2016-08-12	2016	2020-12-31	2020	1595	33203	33621		E 106 St & Madison Ave	-73.94945003	40.7934337	MN	71	111
3390	2016-08-12	2016	2020-12-31	2020	1597	35946	36638		E 109 St & 3 Ave	-73.9432083	40.79329668	MN	71	111
3400	2016-08-12	2016	2020-12-31	2020	1599	69779	70503		E 110 St & Madison Ave	-73.94782145	40.7961535	MN	71	111
3331	2016-08-16	2016	2020-12-31	2020	1587	73630	71958		Riverside Dr & W 104 St	-73.97114574	40.8013434	MN	71	107
3366	2016-08-16	2016	2020-12-31	2020	1593	57287	51772		West End Ave & W 107 St	-73.96818053	40.8021174	MN	71	107
3379	2016-08-16	2016	2020-12-31	2020	1593	47104	47917		E 103 St & Lexington Ave	-73.94755757	40.7903051	MN	71	111
3408	2016-08-18	2016	2020-12-31	2020	1558	63038	63665		Congress St & Clinton St	-73.99520919	40.6881529	BK	71	306
3411	2016-08-18	2016	2020-12-31	2020	1590	48487	49243		Bond St & Bergen St	-73.98620772	40.6849668	BK	71	302
3415	2016-08-19	2016	2020-12-31	2020	1569	40839	41070		Prospect Pl & 6 Ave	-73.97519523	40.6793307	BK	71	306
3416	2016-08-19	2016	2020-12-31	2020	1103	59145	58606		7 Ave & Park Pl	-73.97324283	40.6776147	BK	71	306
3417	2016-08-19	2016	2020-12-31	2020	1591	58913	60597		Baltic St & 5 Ave	-73.97854971	40.6795766	BK	71	306
3419	2016-08-20	2016	2020-12-31	2020	1582	44790	46490		Douglass St & 4 Ave	-73.98154004	40.6792788	BK	71	306
3303	2016-08-22	2016	2020-12-31	2020	1585	37324	37534		Butler St & Court St	-73.99440329	40.6849894	BK	71	306
3311	2016-08-22	2016	2020-12-31	2020	1588	42706	43839		Columbia St & Kane St	-74.0016256	40.68763155	BK	71	306
3321	2016-08-22	2016	2020-12-31	2020	1588	46068	45549		Clinton St & Union St	-73.99785267	40.6831164	BK	71	306
3420	2016-08-22	2016	2020-12-31	2020	1587	50672	52718		Douglass St & 3 Ave	-73.98432695	40.6802133	BK	71	306
3422	2016-08-22	2016	2020-12-31	2020	1588	47106	48334		Columbia St & Degraw St	-74.00242364	40.6859296	BK	71	306
3335	2016-08-23	2016	2020-12-31	2020	1536	57904	61386		Union St & 4 Ave	-73.98282002	40.6772744	BK	71	306
3383	2016-08-23	2016	2020-12-31	2020	1589	103129	97039		Cathedral Pkwy & Broadway	-73.96699104	40.804213	MN	71	107
3389	2016-08-23	2016	2020-12-31	2020	1517	39804	40688		Carroll St & Columbia St	-74.00348559	40.6830456	BK	71	306
3392	2016-08-23	2016	2020-12-31	2020	1580	16793	18135		Commerce St & Van Brunt St	-74.00860912	40.6812117	BK	71	306
3393	2016-08-23	2016	2020-12-31	2020	1569	12061	12931		Richards St & Delavan St	-74.00785041	40.6794327	BK	71	306
3340	2016-08-23	2016	2020-12-31	2020	1523	10209	11496		Wolcott St & Dwight St	-74.0100698	40.6753274	BK	71	306
3426	2016-08-23	2016	2020-11-19	2020	369	105	479	D	JCBS Depot	-74.06860113	40.70965083	JC	70	906
3315	2016-08-24	2016	2020-12-31	2020	1580	63492	63932		Henry St & Degraw St	-73.99917254	40.6847514	BK	71	306
3339	2016-08-24	2016	2020-12-31	2020	1586	38334	38843		Berkeley Pl & 6 Ave	-73.97846879	40.6765304	BK	71	306
3373	2016-08-24	2016	2020-12-31	2020	1586	52719	55547		3 St & 3 Ave	-73.98775226	40.6750705	BK	71	306
3395	2016-08-24	2016	2020-12-31	2020	1275	6777	6925		Henry St & W 9 St	-74.00324957	40.6763744	BK	71	306
3396	2016-08-24	2016	2020-12-31	2020	1585	41913	42032		Clinton St & 4 Place	-74.00014502	40.6783563	BK	71	306
3398	2016-08-24	2016	2020-12-31	2020	1558	46344	46232		Smith St & 9 St	-73.99785768	40.6746957	BK	71	306
3403	2016-08-24	2016	2020-12-31	2020	1580	39445	41918		4 Ave & 9 St	-73.98876585	40.6705135	BK	71	306
3297	2016-08-25	2016	2020-12-31	2020	1571	36402	34702		6 St & 7 Ave	-73.97988067	40.6686627	BK	71	306
3304	2016-08-25	2016	2020-12-31	2020	1566	47106	46616		6 Ave & 9 St	-73.98377641	40.668127	BK	71	306
3306	2016-08-25	2016	2020-12-31	2020	1567	41880	39729		10 St & 7 Ave	-73.98199886	40.6662078	BK	71	306
3308	2016-08-25	2016	2020-12-31	2020	1583	51707	52099		Kane St & Clinton St	-73.99645295	40.6861758	BK	71	306
3310	2016-08-25	2016	2020-12-31	2020	1582	45476	43329		14 St & 7 Ave	-73.98396846	40.663779	BK	71	306
3368	2016-08-25	2016	2020-12-31	2020	1585	70317	71482		5 Ave & 3 St	-73.98352355	40.6728155	BK	71	306
3404	2016-08-25	2016	2020-12-31	2020	1581	33136	33481		7 St & 5 Ave	-73.98541675	40.6704922	BK	71	306
3405	2016-08-25	2016	2020-12-31	2020	1561	26005	25695		5 St & 6 Ave	-73.98208968	40.6704836	BK	71	306
3313	2016-08-26	2016	2020-12-31	2020	1560	29997	29302		6 Ave & 12 St	-73.9854617	40.6663181	BK	71	306
3322	2016-08-26	2016	2020-12-31	2020	1424	19196	20175		12 St & 4 Ave	-73.9904394	40.668603	BK	71	306
3333	2016-08-26	2016	2020-12-31	2020	1489	5653	7150		Columbia St & Lorraine St	-74.0075572	40.6747055	BK	71	306
3402	2016-08-26	2016	2020-12-31	2020	1583	101939	102591		Court St & State St	-73.99203074	40.6902375	BK	71	302
3317	2016-08-26	2016	2020-12-31	2020	1584	28178	28328		10 St & 5 Ave	-73.98700053	40.6686273	BK	71	306
3330	2016-08-27	2016	2020-12-31	2020	1452	9607	10220		Henry St & Bay St	-74.00494695	40.6725058	BK	71	306
3342	2016-08-27	2016	2020-12-31	2020	1557	11855	13957		Pioneer St & Richards St	-74.0094613	40.6777748	BK	71	306
3298	2016-08-29	2016	2020-12-31	2020	1578	49590	49840		Warren St & Court St	-73.99383324	40.686371	BK	71	306
3324	2016-08-29	2016	2020-12-31	2020	1576	24303	25631		3 Ave & 14 St	-73.99333264	40.6685455	BK	71	306
3364	2016-08-29	2016	2020-12-31	2020	1580	53778	55051		Carroll St & 5 Ave	-73.9814832	40.6751622	BK	71	306
3388	2016-08-29	2016	2020-12-31	2020	1545	36434	36915		President St & Henry St	-73.99990419	40.6828003	BK	71	306
3421	2016-08-29	2016	2020-12-31	2020	1092	13999	14295		Hoyt St & Warren St	-73.98901629	40.6843549	BK	71	306
3326	2016-08-29	2016	2020-12-31	2020	1562	10798	11405		Clinton St & Centre St	-74.00194698	40.67434	BK	71	306
3300	2016-08-30	2016	2020-12-31	2020	1580	55822	53080		Prospect Park West & 8 St	-73.97637606	40.66514682	BK	71	355
3329	2016-08-30	2016	2020-12-31	2020	1525	46040	46677		Degraw St & Smith St	-73.99318208	40.6829151	BK	71	306
3361	2016-08-30	2016	2020-12-31	2020	1540	50364	50437		Carroll St & 6 Ave	-73.9787282	40.6740886	BK	71	306
3382	2016-08-30	2016	2020-12-31	2020	1542	70959	71479		Carroll St & Smith St	-73.99475825	40.680611	BK	71	306
3386	2016-08-30	2016	2020-12-31	2020	1575	36359	35659		1 Pl & Clinton St	-73.99905709	40.6809591	BK	71	306
3394	2016-08-30	2016	2020-12-31	2020	1506	8946	10114		Columbia St & W 9 St	-74.00647134	40.6769993	BK	71	306
3397	2016-08-30	2016	2020-12-31	2020	1527	35210	36165		Court St & Nelson St	-73.99869893	40.6763947	BK	71	306
3410	2016-08-30	2016	2020-12-31	2020	1578	39565	40616		Dean St & Hoyt St	-73.98759104	40.6864442	BK	71	302
3293	2016-09-01	2016	2020-12-31	2020	1577	76668	74743		W 92 St & Broadway	-73.9739	40.7921	MN	71	107
3319	2016-09-01	2016	2020-12-31	2020	1579	47828	48037		14 St & 5 Ave	-73.98895053	40.666287	BK	71	306
3347	2016-09-01	2016	2020-12-31	2020	1579	30729	33464		Van Brunt St & Wolcott St	-74.01275056	40.6773429	BK	71	306
3374	2016-09-01	2016	2020-12-31	2020	1579	180086	185000		Central Park North & Adam Clayton Powell Blvd	-73.955613	40.799484	MN	71	164
3381	2016-09-01	2016	2020-12-31	2020	1539	25349	25715		3 St & Hoyt St	-73.99364123	40.6777287	BK	71	306
3377	2016-09-02	2016	2020-12-31	2020	1556	43521	44143		Carroll St & Bond St	-73.99037292	40.6786115	BK	71	306
3384	2016-09-03	2016	2020-12-31	2020	1574	42066	41381		Smith St & 3 St	-73.99599099	40.6787242	BK	71	306
3365	2016-09-06	2016	2020-12-31	2020	1509	55033	53868		3 St & 7 Ave	-73.97839676	40.6703837	BK	71	306
3418	2016-09-06	2016	2020-12-31	2020	1573	86720	75660		Plaza St West & Flatbush Ave	-73.97111473	40.6750207	BK	71	355
3344	2016-09-06	2016	2020-12-31	2020	1565	29850	32074		Pioneer St & Van Brunt St	-74.011169	40.679043	BK	71	306
3423	2016-09-07	2016	2020-12-31	2020	1542	134678	134711		West Drive & Prospect Park West	-73.97945255	40.66106337	BK	71	355
3429	2016-09-07	2016	2020-12-31	2020	1572	158978	160285		Hanson Pl & Ashland Pl	-73.9779076	40.68506807	BK	71	302
3354	2016-09-08	2016	2020-12-31	2020	1571	82745	75518		3 St & Prospect Park West	-73.97363831	40.668132	BK	71	355
3355	2016-09-08	2016	2020-12-31	2020	1530	44885	44457		E 66 St & Madison Ave	-73.96845281	40.76800889	MN	71	108
3359	2016-09-08	2016	2020-12-31	2020	1501	43368	42017		E 68 St & Madison Ave	-73.96703464	40.7691572	MN	71	108
3283	2016-09-09	2016	2020-12-31	2020	1540	109998	91827		W 89 St & Columbus Ave	-73.97041561	40.7882213	MN	71	107
3430	2016-09-09	2016	2020-12-31	2020	1568	47228	46790		Richardson St & N Henry St	-73.9422369	40.71907891	BK	71	301
3338	2016-09-12	2016	2020-12-31	2020	1562	33303	33618		2 Ave & E 99 St	-73.94552579	40.7862586	MN	71	111
3356	2016-09-12	2016	2020-12-31	2020	1569	69241	68381		Amsterdam Ave & W 66 St	-73.98470567	40.7746671	MN	71	107
3370	2016-09-12	2016	2020-12-31	2020	1528	57196	57068		E 78 St & 2 Ave	-73.95577801	40.7727966	MN	71	108
3378	2016-09-12	2016	2020-12-31	2020	1545	70009	69802		E 76 St & Park Ave	-73.96222088	40.773763	MN	71	108
3412	2016-09-12	2016	2020-12-31	2020	1567	42005	42014		Pacific St & Nevins St	-73.98302136	40.6853761	BK	71	302
3328	2016-09-13	2016	2020-12-31	2020	1548	71860	69869		W 100 St & Manhattan Ave	-73.9645	40.795	MN	71	107
3348	2016-09-13	2016	2020-12-31	2020	1556	25426	26628		Coffey St & Conover St	-74.015665	40.677236	BK	71	306
3349	2016-09-13	2016	2020-12-31	2020	1566	118965	111933		Grand Army Plaza & Plaza St West	-73.97087984	40.6729679	BK	71	355
3424	2016-09-13	2016	2020-12-31	2020	1561	29995	30939		E 106 St & Lexington Ave	-73.945993	40.791976	MN	71	111
3360	2016-09-15	2016	2020-08-07	2020	1416	114184	112079		Amsterdam Ave & W 79 St	-73.9786517	40.7829391	MN	71	107
3409	2016-09-19	2016	2020-12-31	2020	1561	135551	141660		Bergen St & Smith St	-73.99063168	40.6867443	BK	71	302
3414	2016-09-20	2016	2020-12-31	2020	1539	59002	59424		Bergen St & Flatbush Ave	-73.97567332	40.68094472	BK	71	306
3372	2016-09-21	2016	2020-12-31	2020	1511	114262	114681		E 74 St & 1 Ave	-73.95482273	40.7689738	MN	71	108
3358	2016-09-22	2016	2020-12-31	2020	1556	43172	41463		Garfield Pl & 8 Ave	-73.97484126	40.6711978	BK	71	306
3432	2016-09-22	2016	2020-01-19	2020	765	1522	4278		Forrest portable kiosk	-73.93200427	40.70304842	BK	71	304
3399	2016-09-23	2016	2020-12-31	2020	1556	23992	24958		7 St & 3 Ave	-73.98983002	40.67260298	BK	71	306
3375	2016-09-28	2016	2020-12-31	2020	1526	51913	50856		3 Ave & E 72 St	-73.96060712	40.7699426	MN	71	108
3362	2016-09-29	2016	2020-12-31	2020	1545	82823	82214		Madison Ave & E 82 St	-73.96069399	40.7781314	MN	71	108
3376	2016-09-29	2016	2020-12-31	2020	1549	72225	71445		E 65 St & 2 Ave	-73.9622207	40.76471852	MN	71	108
3332	2016-09-30	2016	2020-12-31	2020	1491	29124	29513		Degraw St & Hoyt St	-73.99079025	40.68199044	BK	71	306
3435	2016-09-30	2016	2020-12-31	2020	1544	296174	297058		Grand St & Elizabeth St	-73.99596	40.718822	MN	71	102
3436	2016-09-30	2016	2020-12-31	2020	496	42269	42235		Greenwich St & Hubert St	-74.010065	40.721319	MN	71	101
3346	2016-10-04	2016	2020-12-31	2020	1492	69462	69354		Berkeley Pl & 7 Ave	-73.97523209	40.67514684	BK	71	306
3407	2016-10-04	2016	2020-12-31	2020	1543	37569	39200		Union St & Nevins St	-73.98765475	40.679098	BK	71	306
3269	2016-10-27	2016	2020-12-31	2020	1531	30535	27579		Brunswick & 6th	-74.05038893	40.72601173	JC	70	906
3280	2016-10-29	2016	2020-12-31	2020	1526	12560	12690		Astor Place	-74.07126188	40.7192822	JC	70	906
3277	2016-11-11	2016	2020-12-31	2020	1400	6497	6702		Communipaw & Berry Lane	-74.06661093	40.71435837	JC	70	906
3440	2016-11-30	2016	2020-12-31	2020	1488	106882	106009		Fulton St & Adams St	-73.98949474	40.69241829	BK	71	302
3443	2017-01-06	2017	2020-12-31	2020	1416	193731	207389		W 52 St & 6 Ave	-73.97982001	40.76132983	MN	71	105
3352	2017-01-18	2017	2020-12-31	2020	1418	14242	15960		Sigourney St & Columbia St	-74.00879525	40.67267243	BK	71	306
3318	2017-02-16	2017	2020-12-31	2020	1412	98092	99647		2 Ave & E 96 St	-73.9471673	40.7839636	MN	71	108
3337	2017-02-23	2017	2020-12-31	2020	1362	11050	13421		Dwight St & Van Dyke St	-74.01195556	40.67363551	BK	71	306
3452	2017-02-24	2017	2020-12-31	2020	1376	38494	38416		Bayard St & Leonard St	-73.94885391	40.71915572	BK	71	301
3453	2017-02-24	2017	2020-12-31	2020	1361	54149	54301		Devoe St & Lorimer St	-73.94910336	40.71335226	BK	71	301
3454	2017-02-27	2017	2020-12-31	2020	1399	40872	40541		Leonard St & Maujer St	-73.94705951	40.71036854	BK	71	301
3441	2017-03-21	2017	2020-02-28	2020	1001	12541	12647		10 Hudson Yards	-74.00264	40.752957	MN	71	104
3456	2017-03-23	2017	2020-12-31	2020	1375	16512	16342		Jackson St & Leonard St	-73.94821286	40.71638032	BK	71	301
3459	2017-04-01	2017	2020-12-31	2020	986	95975	96645		E 53 St & 3 Ave	-73.96930575	40.75763228	MN	71	106
3462	2017-04-19	2017	2020-12-31	2020	731	43513	43354		E 44 St & 2 Ave	-73.97138715	40.75118387	MN	71	106
3463	2017-04-19	2017	2020-12-31	2020	1353	133282	133836		E 16 St & Irving Pl	-73.98797393	40.73536706	MN	71	105
3457	2017-04-27	2017	2020-12-31	2020	1052	66404	66582		E 58 St & Madison Ave	-73.97209525	40.76302594	MN	71	105
3461	2017-05-18	2017	2020-12-31	2020	1330	135549	142264		Murray St & Greenwich St	-74.01122332	40.71485151	MN	71	101
3469	2017-06-08	2017	2020-12-31	2020	1288	38191	38799		India St & West St	-73.95995021	40.73181402	BK	71	301
3369	2017-06-15	2017	2020-12-31	2020	1259	49091	49096		E 82 St & East End Ave	-73.9468208	40.7724607	MN	71	108
3472	2017-06-27	2017	2020-12-31	2020	1286	131434	139309		W 15 St & 10 Ave	-74.00747359	40.74275383	MN	71	104
3477	2017-07-18	2017	2020-12-31	2020	1233	13024	14555		39 St & 2 Ave	-74.01062787	40.65539977	BK	71	307
3478	2017-07-18	2017	2020-12-31	2020	1255	25216	28897		2 Ave & 36 St	-74.00870204	40.65708867	BK	71	307
3437	2017-07-27	2017	2020-12-31	2020	1248	54937	53023		Riverside Dr & W 91 St	-73.97700369	40.79313481	MN	71	107
3296	2017-08-02	2017	2020-12-31	2020	1245	41327	42118		E 93 St & 2 Ave	-73.94891962	40.78245418	MN	71	108
3479	2017-08-04	2017	2020-11-01	2020	543	24039	23901		Picnic Point	-74.02535319	40.6851256	MN	71	101
3481	2017-08-09	2017	2020-12-31	2020	1254	11141	10857		York St	-74.04105	40.71649	JC	70	906
3467	2017-08-28	2017	2020-12-31	2020	1137	132168	145093		W Broadway & Spring St	-74.00165856	40.72494672	MN	71	102
3510	2017-09-07	2017	2020-12-31	2020	1197	29778	30086		Adam Clayton Powell Blvd & W 123 St	-73.949373	40.8078316	MN	71	110
3486	2017-09-08	2017	2020-12-31	2020	1210	71873	72813		Schermerhorn St & Bond St	-73.98451656	40.68841743	BK	71	302
3496	2017-09-12	2017	2020-12-31	2020	1202	42858	43631		1 Ave & E 110 St	-73.9383	40.7923272	MN	71	111
3553	2017-09-12	2017	2020-12-31	2020	1206	66819	68407		Frederick Douglass Blvd & W 112 St	-73.957145	40.801694	MN	71	110
3490	2017-09-13	2017	2020-12-31	2020	1171	18681	19098		E 116 St & 2 Ave	-73.937261	40.796879	MN	71	111
3494	2017-09-13	2017	2020-12-31	2020	1205	27337	27655		E 115 St & Lexington Ave	-73.9423	40.797911	MN	71	111
3495	2017-09-13	2017	2020-12-31	2020	1199	21325	21904		E 114 St & 1 Ave	-73.9362541	40.7945663	MN	71	111
3497	2017-09-13	2017	2020-12-31	2020	1205	56143	56813		Pleasant Ave & E 116 St	-73.9333349	40.7949879	MN	71	111
3502	2017-09-13	2017	2020-12-31	2020	1202	31810	32510		Lexington Ave & E 111 St	-73.9441232	40.7954121	MN	71	111
3551	2017-09-13	2017	2020-12-31	2020	1192	17504	17739		3 Ave & E 112 St	-73.941606	40.795508	MN	71	111
3500	2017-09-13	2017	2020-12-31	2020	1202	18692	18964		E 115 St & Madison Ave	-73.944846	40.7989445	MN	71	111
3509	2017-09-14	2017	2020-12-31	2020	1203	33491	35140		Lenox Ave & W 115 St	-73.9500739	40.8011939	MN	71	110
3511	2017-09-14	2017	2020-12-31	2020	1124	20623	20988		Adam Clayton Powell Blvd & W 115 St	-73.9532423	40.802535	MN	71	110
3552	2017-09-14	2017	2020-12-31	2020	1205	43537	37801		W 113 St & Broadway	-73.964928	40.805973	MN	71	109
3501	2017-09-15	2017	2020-12-31	2020	1202	21388	21463		E 118 St & Madison Ave	-73.9442507	40.8014866	MN	71	111
3536	2017-09-15	2017	2020-12-31	2020	1202	42572	35509		W 116 St & Broadway	-73.9641	40.8082	MN	71	109
3542	2017-09-15	2017	2020-12-31	2020	1200	28756	25606		Amsterdam Ave & W 119 St	-73.9596214	40.8086249	MN	71	109
3540	2017-09-17	2017	2020-12-31	2020	1200	26354	26825		Morningside Ave & W 123 St	-73.9551508	40.81	MN	71	109
3493	2017-09-18	2017	2020-12-31	2020	1197	27259	27486		E 118 St & 3 Ave	-73.9389152	40.799139	MN	71	111
3503	2017-09-18	2017	2020-12-31	2020	1192	18029	18172		Madison Ave & E 120 St	-73.942954	40.80295	MN	71	111
3506	2017-09-18	2017	2020-12-31	2020	1192	16093	16190		Lexington Ave & E 120 St	-73.9398167	40.8013066	MN	71	111
3535	2017-09-18	2017	2020-12-31	2020	1196	32503	32685		Mt Morris Park W & W 120 St	-73.945925	40.804038	MN	71	111
3492	2017-09-18	2017	2020-12-31	2020	1185	12213	12331		E 118 St & Park Ave	-73.9419949	40.8005385	MN	71	111
3508	2017-09-19	2017	2020-12-31	2020	1199	52549	53342		St Nicholas Ave & Manhattan Ave	-73.953149	40.809725	MN	71	110
3545	2017-09-19	2017	2020-12-31	2020	1198	20911	20388		Broadway & W 122 St	-73.9612547	40.8120562	MN	71	109
3504	2017-09-20	2017	2020-12-31	2020	1196	19085	19395		E 123 St & Lexington Ave	-73.9379	40.8029263	MN	71	111
3518	2017-09-20	2017	2020-12-31	2020	1196	56883	58420		Lenox Ave & W 126 St	-73.9452087	40.808442	MN	71	110
3499	2017-09-21	2017	2020-12-31	2020	1179	16967	17212		2 Ave & E 122 St	-73.9349	40.8006721	MN	71	111
3529	2017-09-21	2017	2020-12-31	2020	1197	42981	43538		Lenox Ave & W 130 St	-73.9430681	40.8107922	MN	71	110
3531	2017-09-21	2017	2020-12-31	2020	1193	22418	22793		Frederick Douglass Blvd & W 129 St	-73.9492286	40.8125511	MN	71	110
3533	2017-09-21	2017	2020-12-31	2020	1197	45031	45653		St. Nicholas Ave & W 126 St	-73.9518776	40.8114323	MN	71	110
3547	2017-09-21	2017	2020-12-31	2020	1201	42300	43042		Broadway & Moylan Pl	-73.9590255	40.8143256	MN	71	109
3538	2017-09-22	2017	2020-12-31	2020	1194	50851	44793		W 110 St & Amsterdam Ave	-73.96295	40.802692	MN	71	109
3561	2017-09-22	2017	2020-12-31	2020	1192	14730	14691		37 Ave & 35 St	-73.9279917	40.7531106	QN	71	401
3635	2017-09-22	2017	2020-12-31	2020	420	40569	40658		W 36 St & 9 Ave	-73.99516761	40.75462324	MN	71	104
3554	2017-09-22	2017	2020-12-31	2020	1161	18182	18360		Vernon Blvd & 41 Rd	-73.9485678	40.7552433	QN	71	401
3568	2017-09-24	2017	2020-12-31	2020	1193	18128	18183		34 St & 35 Ave	-73.9262231	40.7569332	QN	71	401
3556	2017-09-25	2017	2020-02-21	2020	878	13236	13217		24 St & 41 Ave	-73.9397405	40.7527085	QN	71	401
3563	2017-09-25	2017	2020-12-31	2020	1191	15093	14860		28 St & 36 Ave	-73.932719	40.757186	QN	71	401
3564	2017-09-25	2017	2020-12-31	2020	1152	7937	7885		21 St & 36 Ave	-73.9362726	40.7601853	QN	71	401
3565	2017-09-25	2017	2020-12-31	2020	1189	17614	17733		36 Ave & 10 St	-73.9411265	40.7614376	QN	71	401
3566	2017-09-26	2017	2020-12-31	2020	1190	12434	12358		Crescent St & 35 Ave	-73.9321455	40.7596276	QN	71	401
3567	2017-09-26	2017	2020-12-18	2020	1135	4521	4290		11 St & 35 Ave	-73.9391141	40.7627442	QN	71	401
3570	2017-09-26	2017	2020-12-31	2020	1189	19926	19886		35 Ave & 37 St	-73.9236611	40.7557327	QN	71	401
3572	2017-09-26	2017	2020-12-31	2020	1192	38199	38173		34 Ave & 38 St	-73.921631	40.756913	QN	71	401
3573	2017-09-26	2017	2020-12-31	2020	1188	15417	15459		35 St & 34 Ave	-73.9242751	40.7580583	QN	71	401
3541	2017-09-27	2017	2020-12-31	2020	1180	25986	27116		Amsterdam Ave & W 125 St	-73.956461	40.813358	MN	71	109
3577	2017-09-27	2017	2020-12-31	2020	1186	11279	11243		34 Ave & 21 St	-73.9342862	40.7628138	QN	71	401
3588	2017-09-27	2017	2020-12-31	2020	1185	22910	23318		Vernon Blvd & 10 St	-73.9373554	40.7671863	QN	71	401
3507	2017-09-28	2017	2020-12-31	2020	1189	72782	73123		Park Ave & E 124 St	-73.9396861	40.8045555	MN	71	111
3586	2017-09-28	2017	2020-12-31	2020	1166	7384	7381		34 Ave & 13 St	-73.9364848	40.7638753	QN	71	401
3589	2017-09-28	2017	2020-12-31	2020	1188	15164	15274		Broadway & 12 St	-73.9347774	40.7668	QN	71	401
3591	2017-09-28	2017	2020-12-31	2020	1191	21757	21953		21 St & 31 Dr	-73.930819	40.7659	QN	71	401
3592	2017-09-28	2017	2020-12-31	2020	1190	29514	29453		Crescent St & Broadway	-73.9286471	40.7633589	QN	71	401
3593	2017-09-28	2017	2020-12-31	2020	1191	45820	44983		31 St & Broadway	-73.925921	40.761584	QN	71	401
3637	2017-09-28	2017	2020-12-31	2020	1191	51536	50315		Fulton St & Waverly Ave	-73.96599591	40.68323865	BK	71	302
3602	2017-09-29	2017	2020-12-31	2020	1188	32265	32117		31 Ave & 34 St	-73.920827	40.763154	QN	71	401
3603	2017-09-29	2017	2020-12-31	2020	1189	21465	21328		31 Ave & 30 St	-73.9240312	40.7647	QN	71	401
3605	2017-09-29	2017	2020-12-31	2020	1188	20170	20086		31 Ave & Crescent St	-73.9265474	40.7658346	QN	71	401
3609	2017-09-29	2017	2020-12-31	2020	1136	19754	20150		Vernon Blvd & 31 Ave	-73.9354504	40.7692475	QN	71	401
3610	2017-09-29	2017	2020-12-31	2020	1182	23388	23314		Vernon Blvd & 30 Rd	-73.934171	40.770845	QN	71	401
3598	2017-09-29	2017	2020-12-31	2020	1186	17475	17502		Newton Rd & 44 St	-73.9142678	40.7595701	QN	71	401
3590	2017-10-01	2017	2020-12-31	2020	1159	8668	8742		Carroll St & Franklin Ave	-73.9588	40.6679411	BK	71	309
3595	2017-10-02	2017	2020-12-31	2020	1184	20599	20557		35 St & Broadway	-73.9222427	40.760339	QN	71	401
3597	2017-10-02	2017	2020-12-31	2020	1171	27843	27924		43 St & Broadway	-73.9166368	40.7577284	QN	71	401
3612	2017-10-02	2017	2020-12-31	2020	1176	11703	11802		30 Ave & 21 St	-73.9286078	40.7703743	QN	71	401
3614	2017-10-02	2017	2020-12-31	2020	1185	20583	20661		Crescent St & 30 Ave	-73.9249574	40.768692	QN	71	401
3616	2017-10-02	2017	2020-12-31	2020	1143	27767	27647		Steinway St & 28 Ave	-73.9136695	40.7656251	QN	71	401
3607	2017-10-02	2017	2020-12-31	2020	1179	11951	12067		31 Ave & 14 St	-73.9322662	40.7682	QN	71	401
3638	2017-10-02	2017	2020-12-31	2020	1217	27329	27831		Washington St	-74.0354826	40.7242941	JC	70	906
3639	2017-10-02	2017	2020-12-31	2020	1218	44815	44356		Harborside	-74.034234	40.7192517	JC	70	906
3640	2017-10-02	2017	2020-12-31	2020	1183	17142	15208		Journal Square	-74.0625	40.73367	JC	70	906
3513	2017-10-03	2017	2020-12-31	2020	1168	16884	16955		21 St & Hoyt Ave S	-73.923706	40.774645	QN	71	401
3514	2017-10-03	2017	2020-12-31	2020	1175	30587	30690		Astoria Park S & Shore Blvd	-73.927631	40.7767	QN	71	401
3619	2017-10-03	2017	2020-12-31	2020	1185	21880	21987		Newtown Ave & 23 St	-73.9246145	40.7713615	QN	71	401
3621	2017-10-03	2017	2020-12-31	2020	1171	11776	11839		27 Ave & 9 St	-73.9309134	40.7739825	QN	71	401
3516	2017-10-04	2017	2020-12-31	2020	1183	25803	25736		31 St & Astoria Blvd	-73.9184057	40.7699176	QN	71	401
3521	2017-10-04	2017	2020-12-31	2020	1184	94860	96587		Lenox Ave & W 111 St	-73.9523	40.7987859	MN	71	110
3522	2017-10-04	2017	2020-12-31	2020	1181	12588	12623		37 St & 24 Ave	-73.9120938	40.7701477	QN	71	401
